id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1209,Ciro Immobile,37,3179,36,28.108761623501778,9,5.732696507126093,142,59,8,0,F S,Lazio,22,16.689359106123447,23.458135798573494,3.7399291936308146
2371,Cristiano Ronaldo,33,2920,31,29.431679474189878,5,6.067225832492113,208,51,3,0,F,Juventus,19,19.53495633788407,26.5536093339324,7.224641568958759
594,Romelu Lukaku,36,2985,23,20.794332148507237,2,5.124768648296595,99,53,2,0,F S,Inter,17,16.226579116657376,23.886098654940724,5.316864665597677
6980,Francesco Caputo,36,2940,21,14.315063245594501,7,5.517016798257828,73,53,3,0,F S,Sassuolo,19,12.79250555485487,20.52626783028245,4.791130544617772
1148,Duván Zapata,28,2047,18,15.833168610930443,6,5.763872463256121,89,38,1,0,F S,Atalanta,17,15.071869760751724,21.968365827575326,4.951401550322771
1229,Luis Muriel,34,1225,18,13.168777784332633,1,4.701555393636227,77,36,1,0,F S,Atalanta,12,7.839686108753085,15.924877859652042,5.697577059268951
1592,João Pedro,36,3170,18,13.587582010775805,4,3.442607883363962,87,34,6,0,F M S,Cagliari,14,9.01978912577033,17.576330662705004,6.634417623281479
1253,Edin Dzeko,35,2857,16,21.150359593331814,7,6.020593264140189,122,54,4,0,F S,Roma,16,21.150359593331814,29.79894602112472,8.127792373299599
1186,Andrea Belotti,36,3010,15,16.828323184512556,4,5.02005865983665,104,42,4,0,F S,Torino,8,10.737932640127838,15.490908659994602,3.1620903499424458
1426,Josip Ilicic,26,1682,15,10.302356086671352,5,7.094770606607199,81,53,1,1,F M S,Atalanta,15,10.302356086671352,23.532417699694633,10.623078260570765
1612,Domenico Berardi,31,2521,14,10.253661191090941,10,7.873028956353664,119,59,6,1,F M S,Sassuolo,12,7.969764726236463,18.357232255861163,6.442294152453542
7006,Lautaro Martínez,35,2487,14,15.720711936242878,3,3.1426601633429527,125,31,8,1,F S,Inter,12,13.436815460212529,19.058661051094532,5.423431476578116
7973,Marco Mancosu,33,2456,14,15.520459968596697,2,3.3707968005910516,85,32,3,0,F M S,Lecce,5,7.1462127789855,11.12159564718604,3.335932401008904
1102,Giovanni Simeone,37,2951,12,12.278667054139078,3,2.9999652337282896,86,18,4,0,F S,Cagliari,12,12.278667054139078,16.30761241260916,2.7131987772881985
1493,Andrea Petagna,36,3038,12,13.447412020526826,1,3.0871093440800905,110,36,5,0,F S,SPAL 2013,7,8.118320166133344,13.111869189888239,4.879414469003677
6156,Andreas Cornelius,26,1482,12,7.528962634503841,3,1.6179820746183395,46,21,1,0,F S,Parma Calcio 1913,12,7.528962634503841,10.615367371588945,1.9523212146013975
1136,Gianluca Lapadula,25,1808,11,9.83351474441588,0,1.2387493355199695,60,23,8,1,F S,Lecce,9,8.31091701425612,9.270814592018723,2.10631500557065
1230,Fabio Quagliarella,28,2302,11,12.694545475766063,3,3.7642635200172663,100,37,2,0,F M S,Sampdoria,6,8.126752631738782,11.538928544148803,2.545375651679933
1294,Paulo Dybala,33,2187,11,9.310342945158482,6,7.191221464425325,100,69,5,0,F M S,Juventus,10,8.549044169485569,19.91659000981599,9.562891212292016
1383,Manolo Gabbiadini,33,2043,11,7.862870950251818,1,3.5406720833852887,86,39,2,0,F M S,Sampdoria,10,7.10157211497426,11.279243655502796,2.911554740741849
1583,Arkadiusz Milik,26,1754,11,11.055532399564981,0,1.7729775551706553,68,21,5,0,F S,Napoli,11,11.055532399564981,14.795825351029634,3.9042933024466038
1852,Ante Rebic,26,1417,11,7.49296966008842,3,3.819943303242326,42,32,5,0,F M S,AC Milan,11,7.49296966008842,13.79315498098731,3.6809171307832003
3544,Jeremie Boga,34,2536,11,4.567412240430713,2,3.224502459168434,57,34,0,0,F M S,Sassuolo,11,4.567412240430713,11.070511806756258,5.214798338711262
1433,Federico Chiesa,34,2668,10,12.350867880508304,6,5.569175219163299,111,48,7,0,D F M S,Fiorentina,9,10.82827022485435,19.514575067907572,6.010352360084653
1741,Zlatan Ibrahimovic,18,1371,10,11.417491994798183,5,3.829548197798431,66,26,1,0,F S,AC Milan,8,9.133595488965511,14.19975252263248,5.174325179308653
1903,Kevin Lasagna,36,2578,10,10.628195509314537,1,2.274702586233616,78,23,1,0,F S,Udinese,10,10.628195509314537,13.4455058965832,1.9855333911255002
6691,Dejan Kulusevski,36,2954,10,7.267089955508709,8,8.434679766185582,62,77,3,0,F M S,Parma Calcio 1913,9,6.505791120231152,20.104137517511845,7.62332923617214
189,Hakan Calhanoglu,35,2749,9,7.681595234200358,9,8.011519420892,101,69,6,0,F M S,AC Milan,8,6.920336274430156,19.854513060301542,8.756981942802668
317,Henrikh Mkhitaryan,22,1538,9,6.188470246270299,5,3.2636693166568875,43,27,4,0,M S,Roma,9,6.188470246270299,13.575261875987053,5.561247803270817
1115,Goran Pandev,34,1673,9,6.46758465282619,1,2.3046125900000334,37,22,4,1,F M S,Genoa,9,6.46758465282619,13.506866136565804,5.404654171317816
1134,Mario Pasalic,35,2443,9,10.014534961432219,5,4.549631146714091,58,42,6,0,F M S,Atalanta,9,10.014534961432219,21.759195549413562,11.893084578216076
1384,Dries Mertens,31,1688,9,6.454391887411475,7,5.916117689572275,75,53,5,0,F S,Napoli,9,6.454391887411475,14.290884343907237,4.190691677853465
1809,Joaquín Correa,30,2007,9,9.575204584747553,2,3.1612193435430527,78,33,0,0,F M S,Lazio,9,8.813905749469995,13.52577455341816,3.9539908412843943
2116,Felipe Caicedo,30,1427,9,6.388953385874629,2,2.8288693176582456,30,23,7,0,F S,Lazio,9,5.627654550597072,10.128337807953358,2.429097004234791
6155,Robin Gosens,34,2638,9,6.4234097227454185,7,3.6214442886412144,52,39,3,0,D M S,Atalanta,9,6.4234097227454185,18.244562992826104,10.977980023249984
6512,Musa Barrow,25,1529,9,7.550135184079409,4,4.190245825797319,76,38,1,0,D F M S,"Atalanta,Bologna",8,6.0275375340133905,10.509738260880113,2.855596609413624
1293,Gonzalo Higuaín,32,1866,8,10.087240062654018,4,4.924904210492969,75,38,2,0,F S,Juventus,8,10.087240062654018,15.302680507302284,3.56963961571455
1393,Lorenzo Insigne,37,2852,8,13.023432699032128,6,7.6686373967677355,120,85,1,0,F M S,Napoli,3,9.216978487558663,22.409113943576813,11.923517782241106
1763,Stefano Okaka,33,2435,8,8.239937165752053,2,1.908739909529686,57,25,10,0,F S,Udinese,8,8.239937165752053,13.800991013646126,5.277255794033408
3065,Domenico Criscito,26,2049,8,7.907500389032066,0,1.346587248146534,24,22,7,0,D S,Genoa,0,0.29463187977671623,6.056635900400579,5.296599145047367
6160,Riccardo Orsolini,37,2718,8,9.52123637497425,6,8.780269785784185,91,55,3,0,F M S,Bologna,8,9.52123637497425,18.863436676561832,7.015532218851149
7947,Ruslan Malinovskiy,34,1500,8,4.2347740307450294,3,4.678753765299916,79,46,5,1,F M S,Atalanta,8,3.473475195467472,13.985551446676254,9.395591028034687
8035,Samuel Di Carmine,22,1319,8,6.504079483449459,0,0.9941746722906828,31,6,3,0,F M S,Verona,7,4.981481872498989,6.707835266366601,2.03157358430326
621,Aleksandar Kolarov,32,2728,7,6.698402121663094,4,4.556031825020909,72,56,6,0,D S,Roma,5,3.653328262269497,17.20680983364582,13.999753987416625
952,Gastón Ramírez,26,1414,7,5.948075019754469,2,2.8510846784338355,40,33,5,0,F M S,Sampdoria,4,3.664218452759087,5.4852091716602445,2.06262846942991
1145,Rodrigo de Paul,34,2831,7,5.4016416147351265,6,9.779398161917925,85,77,5,1,M S,Udinese,7,5.4016416147351265,18.013211397454143,7.944959788583219
1448,Erick Pulgar,37,2936,7,7.338273776695132,6,5.6077190255746245,32,83,9,0,M S,Fiorentina,0,1.2480047279968858,12.477522825822234,10.301628710702062
1491,Alejandro Gomez,36,2879,7,8.437366656959057,16,10.00764431990683,95,101,2,0,F M S,Atalanta,7,8.437366656959057,26.1945030502975,15.412756353616714
1518,Rodrigo Palacio,35,2528,7,8.726707166060805,3,5.0298715541139245,60,53,5,0,F M S,Bologna,7,8.726707166060805,17.938251273706555,6.077196608297527
1543,Sergej Milinkovic-Savic,37,3038,7,5.316488530486822,4,4.621505653485656,87,47,9,0,M S,Lazio,7,5.316488530486822,15.961729714646935,9.449186723679304
1642,Simone Zaza,24,1633,7,6.065120346844196,1,1.699782063253224,49,12,7,0,F S,Torino,7,6.065120346844196,8.538007743656635,1.5972680021077394
1943,Gervinho,31,2290,7,9.286410110071301,4,2.7887085769325495,57,24,3,0,F S,Parma Calcio 1913,7,8.525111244991422,13.858232878148556,3.0779995135962963
7013,Matteo Pessina,35,2495,7,5.356207761913538,0,1.759821193292737,30,22,7,0,F M S,Verona,7,5.356207761913538,11.804106138646603,6.3613306153565645
7961,Alfredo Donnarumma,31,1694,7,7.065995763987303,2,1.394517857581377,42,14,1,0,F S,Brescia,5,5.543398138135672,6.795945199206471,1.5821656119078398
7993,Ernesto Torregrossa,25,1858,7,8.12763443030417,3,2.7740468811243773,64,21,8,0,F M S,Brescia,5,6.605076702311635,11.082605389878154,4.832954300567508
677,Jordan Veretout,33,2638,6,4.7388674803078175,0,3.5026064850389957,29,41,6,0,M S,Roma,1,0.9324132986366749,14.68433065712452,13.021636422723532
1123,Juraj Kucka,26,1938,6,4.680576473474503,3,2.706241804175079,48,19,5,1,F M S,Parma Calcio 1913,4,3.1580187529325485,8.554728717543185,3.7748627103865147
