club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Feyenoord Rotterdam,Rob Maas,23,Defensive Midfield,RKC Waalwijk,£266Th.,in,Summer,0.266,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Giovanni van Bronckhorst,18,Left-Back,RVV LMO,Free transfer,in,Summer,0,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Henrik Larsson,21,Centre-Forward,Helsingborg,?,in,Summer,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Wessel Weezenberg,24,Midfielder,Excelsior,?,in,Summer,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Harvey Esajas,19,Defender,Feyenoord U19,-,in,Summer,0,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Bobby Petta,18,Left Midfield,Dordrecht'90,Free transfer,out,Summer,0,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Remco Schol,20,Centre-Back,Helmond Sport,?,out,Summer,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Harald Wapenaar,23,Goalkeeper,RBC,?,out,Summer,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Alfred Schreuder,20,Defensive Midfield,RKC Waalwijk,?,out,Summer,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Paul Nortan,30,Defender,RKC Waalwijk,?,out,Summer,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Lloyd Kammeron,21,Centre-Forward,Go Ahead Eagles,Loan,out,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Erik Meijer,23,Centre-Forward,MVV Maastricht,£1.39m,in,Summer,1.39,Eredivisie,1993,1993/1994
PSV Eindhoven,Luuk Maes,21,Centre-Back,Go Ahead Eagles,Free transfer,in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Nii Lamptey,18,Attacking Midfield,RSC Anderlecht,Free transfer,in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Jussi Nuorela,18,Centre-Back,FC Haka,?,in,Summer,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Edwin van Ankeren,24,Centre-Forward,RWD Molenbeek,?,in,Summer,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Klas Ingesson,24,Defensive Midfield,KV Mechelen,?,in,Summer,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Jussi Nuorela,19,Centre-Back,Eindhoven,"End of loanApr 30, 1994",in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Patrick Paauwe,17,Centre-Back,PSV U19,-,in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Edwin Hermans,19,Left-Back,PSV U19,-,in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Tom Van Mol,20,Left-Back,Sparta R.,"End of loanJun 30, 1993",in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Jerry de Jong,28,Centre-Back,FC Groningen,"End of loanJun 30, 1993",in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Arno Doomernik,22,Defensive Midfield,Sparta R.,"End of loanJun 30, 1993",in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Twan Scheepers,21,Centre-Forward,MVV Maastricht,"End of loanJun 30, 1993",in,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Romário,27,Centre-Forward,FC Barcelona,£10.80m,out,Summer,10.8,Eredivisie,1993,1993/1994
PSV Eindhoven,Twan Scheepers,21,Centre-Forward,MVV Maastricht,£286Th.,out,Summer,0.286,Eredivisie,1993,1993/1994
PSV Eindhoven,Gerald Vanenburg,29,Right Winger,Júbilo Iwata,Free transfer,out,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Dick Schreuder,21,Defensive Midfield,Sparta R.,Free transfer,out,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Raymond Beerens,21,Midfielder,MVV Maastricht,?,out,Summer,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,René Klomp,18,Defensive Midfield,Sparta R.,Loan,out,Summer,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Arno Doomernik,22,Defensive Midfield,Roda JC,?,out,Summer,NA,Eredivisie,1993,1993/1994
