id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
154503.0,7.0,MissedShots,0.8819999694824219,0.6880000305175781,0.0183434356003999,Yuri Bavin,h,3085.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,,Aerial
154508.0,31.0,BlockedShot,0.7290000152587891,0.5029999923706054,0.0144725665450096,Denys Kulakov,h,2789.0,FromCorner,2017.0,LeftFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,,None
154509.0,40.0,Goal,0.885,0.5,0.7542753219604492,Nikolay Dimitrov,h,5496.0,Penalty,2017.0,LeftFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,,Standard
154511.0,49.0,MissedShots,0.7730000305175782,0.6370000076293946,0.0292403269559144,Eric Bicfalvi,h,5483.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Aleksandr Dantsev,Pass
154514.0,64.0,MissedShots,0.8480000305175781,0.33,0.0283624269068241,Yuri Bavin,h,3085.0,FromCorner,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,,None
154515.0,66.0,SavedShot,0.87,0.4759999847412109,0.0306308269500732,Eric Bicfalvi,h,5483.0,OpenPlay,2017.0,Head,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Aleksandr Dantsev,Cross
154516.0,67.0,MissedShots,0.86,0.504000015258789,0.077823206782341,Eric Bicfalvi,h,5483.0,OpenPlay,2017.0,LeftFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Chisamba Lungu,Chipped
154517.0,80.0,SavedShot,0.8090000152587891,0.47,0.0436556190252304,Eric Bicfalvi,h,5483.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Aleksandr Stavpets,Pass
154504.0,17.0,BlockedShot,0.7619999694824219,0.5990000152587891,0.0205736216157674,Aleksandr Zuev,a,2826.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,,None
154505.0,22.0,MissedShots,0.921999969482422,0.5729999923706055,0.0932426825165748,Aleksandru Gatcan,a,3024.0,SetPiece,2017.0,Head,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Timofei Kalachev,Cross
154506.0,29.0,MissedShots,0.9490000152587892,0.445,0.262568324804306,Maciej Wilusz,a,5908.0,SetPiece,2017.0,OtherBodyPart,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Timofei Kalachev,Cross
154507.0,30.0,SavedShot,0.865,0.7419999694824219,0.0301542524248361,Aleksandr Zuev,a,2826.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Timofei Kalachev,Pass
154510.0,46.0,MissedShots,0.77,0.2979999923706055,0.0178527366369962,Vitaly Ustinov,a,2977.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Aleksandr Zuev,Pass
154512.0,59.0,Goal,0.97,0.3979999923706054,0.0376606583595275,Aleksandru Gatcan,a,3024.0,FromCorner,2017.0,Head,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Timofei Kalachev,Cross
154513.0,62.0,MissedShots,0.725999984741211,0.509000015258789,0.0147765558212995,Timofei Kalachev,a,2776.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Vladimir Dyadyun,Pass
154518.0,90.0,BlockedShot,0.7219999694824218,0.445,0.0134440595284104,Timofei Kalachev,a,2776.0,OpenPlay,2017.0,RightFoot,6465.0,Ural,FC Rostov,1.0,1.0,2017-07-15 13:00:00,Moussa Doumbia,Pass
154482.0,23.0,MissedShots,0.7030000305175781,0.675,0.0104145593941211,Mladen Kascelan,h,4564.0,OpenPlay,2017.0,RightFoot,6466.0,Tosno,FC Ufa,0.0,1.0,2017-07-15 15:30:00,George Melkadze,Pass
