club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Atalanta BC,Luis Muriel,28,Centre-Forward,Sevilla FC,£18.09m,in,Summer,18.09,Serie A,2019,2019/2020
Atalanta BC,Ruslan Malinovskyi,26,Attacking Midfield,KRC Genk,£12.24m,in,Summer,12.24,Serie A,2019,2019/2020
Atalanta BC,Marco Varnier,21,Centre-Back,Cittadella,£1.80m,in,Summer,1.8,Serie A,2019,2019/2020
Atalanta BC,Aimone Calì,22,Centre-Forward,Montespaccato,Free transfer,in,Summer,0,Serie A,2019,2019/2020
Atalanta BC,Martin Skrtel,34,Centre-Back,Fenerbahce,Free transfer,in,Summer,0,Serie A,2019,2019/2020
Atalanta BC,Guilherme Arana,22,Left-Back,Sevilla FC,Loan,in,Summer,0,Serie A,2019,2019/2020
Atalanta BC,Simon Kjaer,30,Centre-Back,Sevilla FC,Loan,in,Summer,0,Serie A,2019,2019/2020
Atalanta BC,Doudou Mangni,26,Centre-Forward,Monopoli,?,in,Summer,NA,Serie A,2019,2019/2020
Atalanta BC,Franck Kessié,22,Central Midfield,AC Milan,£21.60m,out,Summer,21.6,Serie A,2019,2019/2020
Atalanta BC,Bryan Cristante,24,Central Midfield,AS Roma,£18.90m,out,Summer,18.9,Serie A,2019,2019/2020
Atalanta BC,Andrea Petagna,24,Centre-Forward,SPAL,£10.80m,out,Summer,10.8,Serie A,2019,2019/2020
Atalanta BC,Gianluca Mancini,23,Centre-Back,AS Roma,Loan fee:£1.80m,out,Summer,1.8,Serie A,2019,2019/2020
Atalanta BC,Federico Mattiello,23,Right-Back,Cagliari Calcio,Loan fee:£540Th.,out,Summer,0.54,Serie A,2019,2019/2020
Atalanta BC,Alberto Almici,26,Right-Back,Hellas Verona,£450Th.,out,Summer,0.45,Serie A,2019,2019/2020
Atalanta BC,Davide Agazzi,26,Central Midfield,AS Livorno,£360Th.,out,Summer,0.36,Serie A,2019,2019/2020
