club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Barcelona,André Gomes,22,Central Midfield,Valencia,£33.30m,in,Summer,33.3,Primera Division,2016,2016/2017
FC Barcelona,Paco Alcácer,23,Centre-Forward,Valencia,£27.00m,in,Summer,27,Primera Division,2016,2016/2017
FC Barcelona,Samuel Umtiti,22,Centre-Back,Olympique Lyon,£22.50m,in,Summer,22.5,Primera Division,2016,2016/2017
FC Barcelona,Lucas Digne,22,Left-Back,Paris SG,£14.85m,in,Summer,14.85,Primera Division,2016,2016/2017
FC Barcelona,Jasper Cillessen,27,Goalkeeper,Ajax,£11.70m,in,Summer,11.7,Primera Division,2016,2016/2017
FC Barcelona,Denis Suárez,22,Attacking Midfield,Villarreal,£2.93m,in,Summer,2.93,Primera Division,2016,2016/2017
FC Barcelona,Sergi Samper,21,Defensive Midfield,FC Barcelona B,-,in,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Alen Halilovic,20,Attacking Midfield,Sporting Gijón,"End of loanJun 30, 2016",in,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Alex Song,28,Defensive Midfield,West Ham,"End of loanJun 30, 2016",in,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Cristian Tello,24,Left Winger,Fiorentina,"End of loanJun 30, 2016",in,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Martín Montoya,25,Right-Back,Real Betis,"End of loanJun 30, 2016",in,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Claudio Bravo,33,Goalkeeper,Man City,£16.20m,out,Summer,16.2,Primera Division,2016,2016/2017
FC Barcelona,Marc Bartra,25,Centre-Back,Bor. Dortmund,£7.20m,out,Summer,7.2,Primera Division,2016,2016/2017
FC Barcelona,Alen Halilovic,20,Attacking Midfield,Hamburger SV,£4.50m,out,Summer,4.5,Primera Division,2016,2016/2017
FC Barcelona,Adriano,31,Left-Back,Besiktas,£2.07m,out,Summer,2.07,Primera Division,2016,2016/2017
FC Barcelona,Cristian Tello,25,Left Winger,Fiorentina,Loan fee:£450Th.,out,Summer,0.45,Primera Division,2016,2016/2017
FC Barcelona,Dani Alves,33,Right-Back,Juventus,Free transfer,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Sandro Ramírez,20,Centre-Forward,Málaga CF,Free transfer,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Alex Song,28,Defensive Midfield,Rubin Kazan,Free transfer,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Martín Montoya,25,Right-Back,Valencia,Free transfer,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Thomas Vermaelen,30,Centre-Back,AS Roma,Loan,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Sergi Samper,21,Defensive Midfield,Granada CF,Loan,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Douglas,26,Right-Back,Sporting Gijón,Loan,out,Summer,0,Primera Division,2016,2016/2017
FC Barcelona,Munir El Haddadi,20,Right Winger,Valencia,Loan,out,Summer,0,Primera Division,2016,2016/2017
Real Madrid,Álvaro Morata,23,Centre-Forward,Juventus,£27.00m,in,Summer,27,Primera Division,2016,2016/2017
Real Madrid,Mariano Díaz,22,Centre-Forward,RM Castilla,-,in,Summer,0,Primera Division,2016,2016/2017
Real Madrid,Borja Mayoral,19,Centre-Forward,RM Castilla,-,in,Summer,0,Primera Division,2016,2016/2017
Real Madrid,Marcos Llorente,21,Defensive Midfield,RM Castilla,-,in,Summer,0,Primera Division,2016,2016/2017
Real Madrid,Álvaro Medrán,22,Central Midfield,Getafe,"End of loanJun 30, 2016",in,Summer,0,Primera Division,2016,2016/2017
Real Madrid,Burgui,22,Left Winger,Espanyol,"End of loanJun 30, 2016",in,Summer,0,Primera Division,2016,2016/2017
